# pod CPU samples, backend=cgroup interval=1s selector=app=service-a namespace=default
t_unix,pod,container,cpu_millicores,eventloop_lag_p99_ms
1789333561.936251,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,45.236,
1789333563.1852028,service-a-deployment-5fd8db696c-xrkg2,service-a,134.076,2.951167
1789333563.343435,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,49.065,
1789333564.587608,service-a-deployment-5fd8db696c-xrkg2,service-a,130.467,2.994175
1789333564.7244549,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,44.797,
1789333566.0003462,service-a-deployment-5fd8db696c-xrkg2,service-a,132.230,3.031039
1789333566.1388311,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,45.163,
1789333567.41293,service-a-deployment-5fd8db696c-xrkg2,service-a,152.365,3.278847
1789333567.589375,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,55.840,
1789333568.86194,service-a-deployment-5fd8db696c-xrkg2,service-a,159.258,2.990079
1789333569.055318,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,48.812,
1789333570.3322802,service-a-deployment-5fd8db696c-xrkg2,service-a,144.584,3.186687
1789333570.477092,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,51.167,
1789333571.7466261,service-a-deployment-5fd8db696c-xrkg2,service-a,153.677,3.178495
1789333571.8907,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,47.284,
1789333573.1561768,service-a-deployment-5fd8db696c-xrkg2,service-a,135.673,2.938879
1789333573.335422,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,52.490,
1789333574.5650449,service-a-deployment-5fd8db696c-xrkg2,service-a,149.646,3.778559
1789333574.712405,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,46.424,
1789333576.033938,service-a-deployment-5fd8db696c-xrkg2,service-a,140.085,3.069951
1789333576.180428,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,51.788,
1789333577.4403121,service-a-deployment-5fd8db696c-xrkg2,service-a,153.581,2.996223
1789333577.574847,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,50.450,
1789333578.829184,service-a-deployment-5fd8db696c-xrkg2,service-a,143.797,2.973695
1789333578.964854,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,46.129,
1789333580.233313,service-a-deployment-5fd8db696c-xrkg2,service-a,144.928,2.996223
1789333580.375534,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,50.294,
1789333581.650893,service-a-deployment-5fd8db696c-xrkg2,service-a,157.484,2.918399
1789333581.785515,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,48.716,
1789333583.055521,service-a-deployment-5fd8db696c-xrkg2,service-a,152.750,3.315711
1789333583.1903229,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,53.410,
1789333584.4545522,service-a-deployment-5fd8db696c-xrkg2,service-a,150.135,3.133439
1789333584.597256,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,46.294,
1789333585.8685498,service-a-deployment-5fd8db696c-xrkg2,service-a,114.963,3.008511
1789333586.006591,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,40.054,
1789333587.287231,service-a-deployment-5fd8db696c-xrkg2,service-a,138.432,2.891775
1789333587.455679,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,51.151,
1789333588.730002,service-a-deployment-5fd8db696c-xrkg2,service-a,144.313,3.078143
1789333588.870753,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,48.733,
1789333590.104392,service-a-deployment-5fd8db696c-xrkg2,service-a,157.845,3.274751
1789333590.244205,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,48.203,
1789333591.4870532,service-a-deployment-5fd8db696c-xrkg2,service-a,158.547,3.258367
1789333591.621231,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,43.194,
