# pod CPU samples, backend=cgroup interval=1s selector=app=service-a namespace=default
t_unix,pod,container,cpu_millicores,eventloop_lag_p99_ms
1789318072.8106298,service-a-deployment-b9f6859d9-ddctb,service-a,204.389,3.057663
1789318073.0446038,service-a-deployment-b9f6859d9-ddctb,istio-proxy,72.312,
1789318074.451522,service-a-deployment-b9f6859d9-ddctb,service-a,210.911,2.979839
1789318074.706017,service-a-deployment-b9f6859d9-ddctb,istio-proxy,76.702,
1789318076.1493518,service-a-deployment-b9f6859d9-ddctb,service-a,208.850,3.176447
1789318076.372975,service-a-deployment-b9f6859d9-ddctb,istio-proxy,76.267,
1789318077.744808,service-a-deployment-b9f6859d9-ddctb,service-a,223.712,2.983935
1789318077.992275,service-a-deployment-b9f6859d9-ddctb,istio-proxy,73.779,
1789318079.420941,service-a-deployment-b9f6859d9-ddctb,service-a,218.662,3.108863
1789318079.6640909,service-a-deployment-b9f6859d9-ddctb,istio-proxy,82.353,
1789318081.054671,service-a-deployment-b9f6859d9-ddctb,service-a,218.996,3.246079
1789318081.2867572,service-a-deployment-b9f6859d9-ddctb,istio-proxy,77.227,
1789318082.6714509,service-a-deployment-b9f6859d9-ddctb,service-a,212.441,3.020799
1789318082.911962,service-a-deployment-b9f6859d9-ddctb,istio-proxy,70.168,
1789318084.287221,service-a-deployment-b9f6859d9-ddctb,service-a,216.898,3.158015
1789318084.5287218,service-a-deployment-b9f6859d9-ddctb,istio-proxy,75.844,
1789318085.907712,service-a-deployment-b9f6859d9-ddctb,service-a,204.751,2.951167
1789318086.1375659,service-a-deployment-b9f6859d9-ddctb,istio-proxy,73.357,
1789318087.699457,service-a-deployment-b9f6859d9-ddctb,service-a,229.513,3.071999
1789318087.9496808,service-a-deployment-b9f6859d9-ddctb,istio-proxy,90.138,
1789318089.3398058,service-a-deployment-b9f6859d9-ddctb,service-a,230.993,3.225599
1789318089.621047,service-a-deployment-b9f6859d9-ddctb,istio-proxy,83.441,
1789318091.039665,service-a-deployment-b9f6859d9-ddctb,service-a,229.055,3.325951
1789318091.268401,service-a-deployment-b9f6859d9-ddctb,istio-proxy,81.488,
1789318092.6550982,service-a-deployment-b9f6859d9-ddctb,service-a,208.263,2.932735
1789318092.895246,service-a-deployment-b9f6859d9-ddctb,istio-proxy,70.522,
1789318094.283805,service-a-deployment-b9f6859d9-ddctb,service-a,234.972,3.149823
