# pod CPU samples, backend=cgroup interval=1s selector=app=service-a namespace=default
t_unix,pod,container,cpu_millicores,eventloop_lag_p99_ms
1789303159.703638,service-a-s8-deployment-8ddc896cd-skv7w,service-a,366.309,
1789303160.216676,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,277.889,
1789303161.843306,service-a-s8-deployment-8ddc896cd-skv7w,service-a,227.902,
1789303162.243774,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,165.585,
1789303163.831659,service-a-s8-deployment-8ddc896cd-skv7w,service-a,208.432,
1789303164.230887,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,174.907,
1789303165.960788,service-a-s8-deployment-8ddc896cd-skv7w,service-a,183.524,
1789303166.600068,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,183.566,
1789303168.663028,service-a-s8-deployment-8ddc896cd-skv7w,service-a,345.302,
1789303169.462229,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,324.865,
1789303171.1984372,service-a-s8-deployment-8ddc896cd-skv7w,service-a,386.745,
1789303171.7929962,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,326.281,
1789303173.563615,service-a-s8-deployment-8ddc896cd-skv7w,service-a,314.784,
1789303174.21394,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,247.437,
1789303175.815563,service-a-s8-deployment-8ddc896cd-skv7w,service-a,206.313,
1789303176.119861,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,121.676,
1789303177.7367811,service-a-s8-deployment-8ddc896cd-skv7w,service-a,158.841,
1789303178.1893601,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,144.723,
1789303179.689822,service-a-s8-deployment-8ddc896cd-skv7w,service-a,201.383,
1789303180.075409,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,121.813,
1789303181.613295,service-a-s8-deployment-8ddc896cd-skv7w,service-a,166.217,
1789303182.0045362,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,136.195,
1789303183.492888,service-a-s8-deployment-8ddc896cd-skv7w,service-a,134.537,
1789303183.782943,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,106.862,
1789303185.2567449,service-a-s8-deployment-8ddc896cd-skv7w,service-a,124.309,
1789303185.5747478,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,98.731,
1789303187.1519098,service-a-s8-deployment-8ddc896cd-skv7w,service-a,155.856,
1789303187.5930161,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,144.033,
1789303189.2051892,service-a-s8-deployment-8ddc896cd-skv7w,service-a,219.778,
1789303189.57915,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,163.045,
1789303191.1037052,service-a-s8-deployment-8ddc896cd-skv7w,service-a,161.520,
1789303191.3962429,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,132.973,
1789303192.903563,service-a-s8-deployment-8ddc896cd-skv7w,service-a,163.757,
1789303193.224833,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,129.665,
1789303194.674461,service-a-s8-deployment-8ddc896cd-skv7w,service-a,138.389,
1789303194.939326,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,99.806,
1789303196.3468318,service-a-s8-deployment-8ddc896cd-skv7w,service-a,125.667,
1789303196.639625,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,102.894,
1789303198.1073432,service-a-s8-deployment-8ddc896cd-skv7w,service-a,167.361,
1789303198.4731781,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,130.515,
1789303200.0980291,service-a-s8-deployment-8ddc896cd-skv7w,service-a,179.012,
1789303200.584743,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,185.125,
1789303202.065438,service-a-s8-deployment-8ddc896cd-skv7w,service-a,223.007,
1789303202.3492968,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,133.919,
1789303203.7736719,service-a-s8-deployment-8ddc896cd-skv7w,service-a,119.188,
1789303204.025603,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,97.486,
1789303205.458981,service-a-s8-deployment-8ddc896cd-skv7w,service-a,151.919,
1789303205.789737,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,118.085,
1789303207.230518,service-a-s8-deployment-8ddc896cd-skv7w,service-a,142.858,
1789303207.7694001,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,132.680,
1789303209.33113,service-a-s8-deployment-8ddc896cd-skv7w,service-a,188.397,
1789303209.681747,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,151.487,
1789303211.237362,service-a-s8-deployment-8ddc896cd-skv7w,service-a,154.039,
1789303211.547572,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,142.311,
1789303212.9575071,service-a-s8-deployment-8ddc896cd-skv7w,service-a,130.013,
1789303213.223082,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,101.620,
1789303214.5958312,service-a-s8-deployment-8ddc896cd-skv7w,service-a,126.519,
1789303214.796792,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,91.932,
1789303216.134884,service-a-s8-deployment-8ddc896cd-skv7w,service-a,100.075,
1789303216.3513658,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,84.099,
1789303217.88779,service-a-s8-deployment-8ddc896cd-skv7w,service-a,159.054,
1789303218.3245661,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,144.810,
1789303219.9578948,service-a-s8-deployment-8ddc896cd-skv7w,service-a,268.005,
1789303220.513373,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,274.946,
1789303222.091151,service-a-s8-deployment-8ddc896cd-skv7w,service-a,256.699,
1789303222.4137511,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,166.977,
1789303223.898159,service-a-s8-deployment-8ddc896cd-skv7w,service-a,164.155,
1789303224.19029,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,146.065,
1789303225.549922,service-a-s8-deployment-8ddc896cd-skv7w,service-a,120.049,
1789303225.8007302,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,98.179,
1789303227.1790779,service-a-s8-deployment-8ddc896cd-skv7w,service-a,129.190,
1789303227.490311,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,108.420,
1789303228.969961,service-a-s8-deployment-8ddc896cd-skv7w,service-a,151.276,
1789303229.306487,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,122.784,
1789303230.723999,service-a-s8-deployment-8ddc896cd-skv7w,service-a,135.646,
1789303230.995748,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,111.686,
1789303232.392575,service-a-s8-deployment-8ddc896cd-skv7w,service-a,139.627,
1789303232.650814,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,109.650,
1789303234.0653162,service-a-s8-deployment-8ddc896cd-skv7w,service-a,144.392,
1789303234.329854,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,114.088,
1789303235.749186,service-a-s8-deployment-8ddc896cd-skv7w,service-a,132.813,
1789303236.00043,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,100.097,
1789303237.463261,service-a-s8-deployment-8ddc896cd-skv7w,service-a,139.968,
1789303237.8007529,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,128.158,
1789303239.522084,service-a-s8-deployment-8ddc896cd-skv7w,service-a,240.119,
1789303239.961289,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,207.560,
1789303241.503802,service-a-s8-deployment-8ddc896cd-skv7w,service-a,248.069,
1789303242.0849721,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,259.354,
1789303243.58212,service-a-s8-deployment-8ddc896cd-skv7w,service-a,240.898,
1789303243.925809,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,187.955,
1789303245.341354,service-a-s8-deployment-8ddc896cd-skv7w,service-a,145.468,
1789303245.5767639,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,113.670,
1789303247.013097,service-a-s8-deployment-8ddc896cd-skv7w,service-a,148.418,
1789303247.307023,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,124.600,
1789303249.53876,service-a-s8-deployment-8ddc896cd-skv7w,service-a,341.497,
1789303250.016314,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,301.096,
1789303251.5921228,service-a-s8-deployment-8ddc896cd-skv7w,service-a,257.373,
1789303251.961246,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,207.902,
1789303253.4715362,service-a-s8-deployment-8ddc896cd-skv7w,service-a,207.248,
1789303253.771976,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,178.923,
1789303255.182892,service-a-s8-deployment-8ddc896cd-skv7w,service-a,146.871,
1789303255.4409778,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,117.545,
1789303257.0352771,service-a-s8-deployment-8ddc896cd-skv7w,service-a,194.795,
1789303257.52819,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,188.860,
1789303259.231101,service-a-s8-deployment-8ddc896cd-skv7w,service-a,256.746,
1789303259.6181388,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,220.103,
1789303261.23564,service-a-s8-deployment-8ddc896cd-skv7w,service-a,348.928,
1789303261.63789,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,374.546,
1789303263.093153,service-a-s8-deployment-8ddc896cd-skv7w,service-a,221.131,
1789303263.430547,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,157.741,
1789303264.8374,service-a-s8-deployment-8ddc896cd-skv7w,service-a,172.695,
1789303265.093389,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,115.174,
1789303266.5246232,service-a-s8-deployment-8ddc896cd-skv7w,service-a,153.450,
1789303266.8733308,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,142.718,
1789303268.445863,service-a-s8-deployment-8ddc896cd-skv7w,service-a,231.434,
1789303268.939877,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,241.171,
1789303270.4318871,service-a-s8-deployment-8ddc896cd-skv7w,service-a,211.386,
1789303270.750798,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,151.359,
1789303272.1571488,service-a-s8-deployment-8ddc896cd-skv7w,service-a,146.271,
1789303272.4047098,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,115.426,
1789303273.8081,service-a-s8-deployment-8ddc896cd-skv7w,service-a,141.638,
1789303274.05686,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,112.667,
1789303275.463967,service-a-s8-deployment-8ddc896cd-skv7w,service-a,127.146,
1789303275.815896,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,129.167,
1789303277.355222,service-a-s8-deployment-8ddc896cd-skv7w,service-a,210.882,
1789303277.864238,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,177.620,
1789303279.6485782,service-a-s8-deployment-8ddc896cd-skv7w,service-a,423.828,
1789303280.156706,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,408.070,
1789303281.709346,service-a-s8-deployment-8ddc896cd-skv7w,service-a,291.568,
1789303282.076556,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,247.222,
1789303283.6388412,service-a-s8-deployment-8ddc896cd-skv7w,service-a,243.904,
1789303284.09024,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,248.396,
1789303285.6076648,service-a-s8-deployment-8ddc896cd-skv7w,service-a,211.190,
1789303285.9746408,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,190.436,
1789303287.668986,service-a-s8-deployment-8ddc896cd-skv7w,service-a,291.165,
1789303288.288804,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,293.298,
1789303289.897929,service-a-s8-deployment-8ddc896cd-skv7w,service-a,336.170,
1789303290.315972,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,284.187,
1789303291.7561028,service-a-s8-deployment-8ddc896cd-skv7w,service-a,213.402,
1789303292.051873,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,156.238,
1789303293.546727,service-a-s8-deployment-8ddc896cd-skv7w,service-a,169.495,
1789303293.831174,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,144.692,
1789303295.2732632,service-a-s8-deployment-8ddc896cd-skv7w,service-a,157.311,
1789303295.6194181,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,154.854,
1789303297.224849,service-a-s8-deployment-8ddc896cd-skv7w,service-a,230.850,
1789303298.018362,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,277.600,
1789303299.766811,service-a-s8-deployment-8ddc896cd-skv7w,service-a,400.699,
1789303300.5261471,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,434.461,
1789303302.06197,service-a-s8-deployment-8ddc896cd-skv7w,service-a,286.518,
1789303302.3815591,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,176.424,
1789303303.900497,service-a-s8-deployment-8ddc896cd-skv7w,service-a,175.143,
1789303304.2561579,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,184.643,
1789303305.8145869,service-a-s8-deployment-8ddc896cd-skv7w,service-a,197.653,
1789303306.1142242,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,172.922,
1789303307.650653,service-a-s8-deployment-8ddc896cd-skv7w,service-a,203.201,
1789303308.083084,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,195.185,
1789303309.66288,service-a-s8-deployment-8ddc896cd-skv7w,service-a,254.315,
1789303310.109426,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,214.258,
1789303311.908111,service-a-s8-deployment-8ddc896cd-skv7w,service-a,277.970,
1789303312.515309,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,369.409,
