# pod CPU samples, backend=cgroup interval=1s selector=app=service-a namespace=default
t_unix,pod,container,cpu_millicores,eventloop_lag_p99_ms
1789302834.937464,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,34.207,
1789302836.3008409,service-a-deployment-6b79bf9989-4nvrm,service-a,37.765,
1789302836.555253,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,31.176,
1789302837.935861,service-a-deployment-6b79bf9989-4nvrm,service-a,47.588,
1789302838.226457,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,39.793,
1789302839.647809,service-a-deployment-6b79bf9989-4nvrm,service-a,56.655,
1789302839.925937,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,40.493,
1789302841.314128,service-a-deployment-6b79bf9989-4nvrm,service-a,48.200,
1789302841.537756,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,39.406,
1789302842.871603,service-a-deployment-6b79bf9989-4nvrm,service-a,46.010,
1789302843.084374,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,33.937,
1789302844.4230962,service-a-deployment-6b79bf9989-4nvrm,service-a,39.042,
1789302844.624207,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,29.816,
1789302845.98126,service-a-deployment-6b79bf9989-4nvrm,service-a,50.640,
1789302846.219517,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,40.821,
1789302847.772518,service-a-deployment-6b79bf9989-4nvrm,service-a,55.399,
1789302848.207776,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,50.345,
1789302849.709017,service-a-deployment-6b79bf9989-4nvrm,service-a,72.505,
1789302850.022079,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,52.110,
1789302851.390125,service-a-deployment-6b79bf9989-4nvrm,service-a,44.837,
1789302851.608701,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,37.615,
1789302852.937247,service-a-deployment-6b79bf9989-4nvrm,service-a,38.627,
1789302853.172535,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,31.492,
1789302854.513449,service-a-deployment-6b79bf9989-4nvrm,service-a,44.253,
1789302854.7192929,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,40.375,
1789302856.154628,service-a-deployment-6b79bf9989-4nvrm,service-a,55.524,
1789302856.509529,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,44.263,
1789302858.078911,service-a-deployment-6b79bf9989-4nvrm,service-a,81.014,
1789302858.489734,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,59.194,
1789302860.026797,service-a-deployment-6b79bf9989-4nvrm,service-a,69.877,
1789302860.3163059,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,52.703,
1789302861.7072089,service-a-deployment-6b79bf9989-4nvrm,service-a,49.528,
1789302861.924795,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,41.700,
