# pod CPU samples, backend=cgroup interval=1s selector=app=service-a namespace=default
t_unix,pod,container,cpu_millicores,eventloop_lag_p99_ms
1789295930.885868,service-a-deployment-6f799bd666-976nt,service-a,108.445,2.891775
1789295931.137511,service-a-deployment-6f799bd666-976nt,istio-proxy,35.696,
1789295932.670992,service-a-deployment-6f799bd666-976nt,service-a,138.062,3.012607
1789295932.971336,service-a-deployment-6f799bd666-976nt,istio-proxy,49.476,
1789295934.386531,service-a-deployment-6f799bd666-976nt,service-a,132.884,3.966975
1789295934.618585,service-a-deployment-6f799bd666-976nt,istio-proxy,35.322,
1789295936.000043,service-a-deployment-6f799bd666-976nt,service-a,115.973,3.006463
1789295936.232694,service-a-deployment-6f799bd666-976nt,istio-proxy,37.170,
1789295937.620398,service-a-deployment-6f799bd666-976nt,service-a,112.085,2.629631
1789295937.850985,service-a-deployment-6f799bd666-976nt,istio-proxy,37.294,
1789295939.232404,service-a-deployment-6f799bd666-976nt,service-a,112.626,3.002367
1789295939.465251,service-a-deployment-6f799bd666-976nt,istio-proxy,35.299,
1789295940.842397,service-a-deployment-6f799bd666-976nt,service-a,118.633,2.955263
1789295941.072205,service-a-deployment-6f799bd666-976nt,istio-proxy,33.883,
1789295942.524096,service-a-deployment-6f799bd666-976nt,service-a,106.802,2.869247
1789295942.7906911,service-a-deployment-6f799bd666-976nt,istio-proxy,37.989,
1789295944.156791,service-a-deployment-6f799bd666-976nt,service-a,112.991,2.842623
1789295944.383612,service-a-deployment-6f799bd666-976nt,istio-proxy,34.970,
1789295945.7872589,service-a-deployment-6f799bd666-976nt,service-a,125.634,2.899967
1789295946.0135198,service-a-deployment-6f799bd666-976nt,istio-proxy,35.214,
1789295947.399188,service-a-deployment-6f799bd666-976nt,service-a,127.831,3.168255
1789295947.7060428,service-a-deployment-6f799bd666-976nt,istio-proxy,39.263,
1789295949.095711,service-a-deployment-6f799bd666-976nt,service-a,117.702,3.307519
1789295949.337018,service-a-deployment-6f799bd666-976nt,istio-proxy,37.142,
1789295950.739564,service-a-deployment-6f799bd666-976nt,service-a,121.062,3.133439
1789295950.967384,service-a-deployment-6f799bd666-976nt,istio-proxy,38.643,
1789295952.386299,service-a-deployment-6f799bd666-976nt,service-a,134.052,3.008511
1789295952.6162188,service-a-deployment-6f799bd666-976nt,istio-proxy,44.975,
1789295954.031153,service-a-deployment-6f799bd666-976nt,service-a,126.702,3.106815
1789295954.273152,service-a-deployment-6f799bd666-976nt,istio-proxy,45.486,
1789295955.6625888,service-a-deployment-6f799bd666-976nt,service-a,131.647,3.002367
1789295955.918689,service-a-deployment-6f799bd666-976nt,istio-proxy,40.930,
1789295957.349864,service-a-deployment-6f799bd666-976nt,service-a,151.483,3.074047
1789295957.59288,service-a-deployment-6f799bd666-976nt,istio-proxy,56.939,
1789295958.985864,service-a-deployment-6f799bd666-976nt,service-a,120.245,3.018751
1789295959.224857,service-a-deployment-6f799bd666-976nt,istio-proxy,38.877,
1789295960.6353102,service-a-deployment-6f799bd666-976nt,service-a,139.213,3.639295
1789295960.880301,service-a-deployment-6f799bd666-976nt,istio-proxy,44.977,
1789295962.2541811,service-a-deployment-6f799bd666-976nt,service-a,134.425,2.926591
1789295962.557693,service-a-deployment-6f799bd666-976nt,istio-proxy,42.408,
1789295963.988084,service-a-deployment-6f799bd666-976nt,service-a,137.657,3.158015
1789295964.233897,service-a-deployment-6f799bd666-976nt,istio-proxy,41.423,
