# pod CPU samples, backend=cgroup interval=1s selector=app=service-a namespace=default
t_unix,pod,container,cpu_millicores,eventloop_lag_p99_ms
1789317416.651933,service-a-deployment-7f8b79cf8-dsztp,service-a,212.258,3.792895
1789317416.908492,service-a-deployment-7f8b79cf8-dsztp,istio-proxy,68.228,
1789317418.2859368,service-a-deployment-7f8b79cf8-dsztp,service-a,206.913,4.292607
1789317418.529494,service-a-deployment-7f8b79cf8-dsztp,istio-proxy,80.964,
1789317419.921917,service-a-deployment-7f8b79cf8-dsztp,service-a,212.248,3.667967
1789317420.151358,service-a-deployment-7f8b79cf8-dsztp,istio-proxy,81.289,
1789317421.520915,service-a-deployment-7f8b79cf8-dsztp,service-a,212.497,4.009983
1789317421.764238,service-a-deployment-7f8b79cf8-dsztp,istio-proxy,69.080,
1789317423.1429372,service-a-deployment-7f8b79cf8-dsztp,service-a,205.166,3.954687
1789317423.3849869,service-a-deployment-7f8b79cf8-dsztp,istio-proxy,74.610,
1789317424.7853749,service-a-deployment-7f8b79cf8-dsztp,service-a,238.377,3.696639
1789317425.0472572,service-a-deployment-7f8b79cf8-dsztp,istio-proxy,90.896,
1789317426.454487,service-a-deployment-7f8b79cf8-dsztp,service-a,245.927,3.713023
1789317426.685907,service-a-deployment-7f8b79cf8-dsztp,istio-proxy,82.020,
1789317428.101089,service-a-deployment-7f8b79cf8-dsztp,service-a,248.861,4.114431
1789317428.369049,service-a-deployment-7f8b79cf8-dsztp,istio-proxy,97.622,
1789317429.7894258,service-a-deployment-7f8b79cf8-dsztp,service-a,257.944,3.637247
1789317430.0570009,service-a-deployment-7f8b79cf8-dsztp,istio-proxy,94.635,
1789317431.483816,service-a-deployment-7f8b79cf8-dsztp,service-a,260.498,3.686399
1789317431.713651,service-a-deployment-7f8b79cf8-dsztp,istio-proxy,89.083,
1789317433.117986,service-a-deployment-7f8b79cf8-dsztp,service-a,236.806,3.672063
1789317433.367729,service-a-deployment-7f8b79cf8-dsztp,istio-proxy,83.209,
1789317434.7963169,service-a-deployment-7f8b79cf8-dsztp,service-a,243.061,3.815423
1789317435.036423,service-a-deployment-7f8b79cf8-dsztp,istio-proxy,85.247,
1789317436.446023,service-a-deployment-7f8b79cf8-dsztp,service-a,263.616,3.848191
1789317436.672717,service-a-deployment-7f8b79cf8-dsztp,istio-proxy,100.997,
1789317438.137435,service-a-deployment-7f8b79cf8-dsztp,service-a,255.315,3.719167
1789317438.3871481,service-a-deployment-7f8b79cf8-dsztp,istio-proxy,96.818,
1789317439.795556,service-a-deployment-7f8b79cf8-dsztp,service-a,288.434,3.874815
1789317440.0555038,service-a-deployment-7f8b79cf8-dsztp,istio-proxy,106.520,
1789317441.454505,service-a-deployment-7f8b79cf8-dsztp,service-a,259.710,3.803135
1789317441.6852028,service-a-deployment-7f8b79cf8-dsztp,istio-proxy,87.736,
1789317443.060201,service-a-deployment-7f8b79cf8-dsztp,service-a,257.452,3.614719
1789317443.309889,service-a-deployment-7f8b79cf8-dsztp,istio-proxy,96.432,
1789317444.697031,service-a-deployment-7f8b79cf8-dsztp,service-a,257.617,3.545087
1789317444.9285812,service-a-deployment-7f8b79cf8-dsztp,istio-proxy,85.186,
1789317446.312595,service-a-deployment-7f8b79cf8-dsztp,service-a,245.242,3.579903
1789317446.548058,service-a-deployment-7f8b79cf8-dsztp,istio-proxy,82.854,
1789317447.9258392,service-a-deployment-7f8b79cf8-dsztp,service-a,254.852,3.778559
1789317448.156406,service-a-deployment-7f8b79cf8-dsztp,istio-proxy,88.716,
1789317449.531119,service-a-deployment-7f8b79cf8-dsztp,service-a,253.054,3.346431
1789317449.780295,service-a-deployment-7f8b79cf8-dsztp,istio-proxy,93.190,
1789317451.183404,service-a-deployment-7f8b79cf8-dsztp,service-a,254.463,3.362815
1789317451.426555,service-a-deployment-7f8b79cf8-dsztp,istio-proxy,89.747,
1789317452.815458,service-a-deployment-7f8b79cf8-dsztp,service-a,245.333,3.665919
1789317453.100228,service-a-deployment-7f8b79cf8-dsztp,istio-proxy,84.689,
1789317454.4994109,service-a-deployment-7f8b79cf8-dsztp,service-a,332.587,4.141055
